Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
203fDMSOw1_S00_L003_R1_001	(1, 0.02752698467315446)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.029364966569032782)	(7, 0.0)	(8, 0.005150623684961354)	(9, 0.00010685941255106544)	(10, 0.0)	(11, 0.0004060657676940487)	(12, 0.0008548753004085235)	(13, 0.00014960317757149163)	(14, 0.0015601474232455554)	(15, 0.00021371882510213088)	(16, 0.0)	(17, 0.0007907596528778843)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0002564671943194226)	(22, 0.0001282417647947715)	(23, 8.549834742381723e-05)	(24, 2.1375875315374322e-05)	(25, 0.00019239747779733107)	(26, 2.1380354148462186e-05)	(27, 0.0006845152594494658)	(28, 0.0009846583802669323)	(29, 0.0002999375058782395)	(30, 0.0006432725590861928)	(31, 0.0006008490855935274)	(32, 0.00017186227816339374)	(33, 0.0004520457978360783)	(34, 0.0006055682869078731)	(35, 0.0005652320136107869)	(36, 0.0003065650243029423)	(37, 0.00037542867882010275)	(38, 4.459402270638448e-05)	(39, 0.00018047967889055534)	(40, 0.0002744871721851169)	(41, 0.0004178829769797554)	(42, 0.0005658367570386556)	(43, 0.00023937842041840476)	(44, 0.0003648674485208517)	(45, 0.0006673181669214833)	(46, 0.0006522322649267116)	(47, 0.0005850898748925215)	(48, 0.0004126805380632025)	(49, 0.0007069415639484938)	(50, 0.0012784294068593598)	(51, 0.0007865089309445159)	(52, 0.0012698952557265374)	(53, 0.0003647138763530184)	(54, 0.0004559503515662179)	(55, 0.001592649488252762)	(56, 0.001468176539419806)	(57, 0.0011305506317100412)	(58, 0.0003013249862294481)	(59, 0.001710422428524959)	(60, 0.0007436077617778174)	(61, 0.001541144145413555)	(62, 0.00047897292876938126)	(63, 0.000875270969304247)	(64, 0.0010197093367876262)	(65, 0.00036688606453325756)	(66, 0.0018594801028867245)	(67, 0.0005133493064821985)	(68, 0.000831555306396947)	(69, 0.00017533161344709315)	(70, 0.0004979879508258241)	(71, 0.0007975080049865999)	(72, 0.002480164322159817)	(73, 0.001968233530908442)	(74, 0.0012881365713308204)	(75, 0.0011845744712355704)
203fDMSOw1_S00_L004_R1_001	(1, 0.03173292616500994)	(2, 0.00012761230361264052)	(3, 4.253743453754684e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 8.507486907509367e-05)	(9, 0.0006380615180632026)	(10, 0.0003402994763003747)	(11, 0.0009145548425572571)	(12, 0.0006167928007944292)	(13, 0.0007018676698695228)	(14, 0.0001914184554189608)	(15, 0.00029776204176282787)	(16, 0.00044664306264424183)	(17, 0.00014888102088141393)	(18, 0.00017014973815018735)	(19, 0.0)	(20, 0.0)	(21, 8.50761356972872e-05)	(22, 0.00019143168781490512)	(23, 0.0005955919812048188)	(24, 0.00036163010940799877)	(25, 0.0)	(26, 0.000297870756006617)	(27, 0.0007663334393427925)	(28, 0.00019170680616673933)	(29, 0.00021317652636524643)	(30, 0.00025601370868072085)	(31, 0.000256202557157723)	(32, 0.00023511000262681995)	(33, 0.00021414986678807538)	(34, 0.0006453213022497836)	(35, 0.000562026182205862)	(36, 0.00026123392975942097)	(37, 0.0)	(38, 0.00017722770237354416)	(39, 0.0008738767322925685)	(40, 4.5415230315392874e-05)	(41, 0.0011289734682018862)	(42, 0.001029098460632423)	(43, 0.0002373224709256241)	(44, 0.00038560572393136604)	(45, 0.0006363516880819406)	(46, 0.00024832393758328163)	(47, 0.0005034234050099187)	(48, 0.0005612989478196087)	(49, 0.0008544412692025966)	(50, 0.0003685855581859693)	(51, 0.0003751975146916627)	(52, 0.000545416862107709)	(53, 0.0010527491019080525)	(54, 0.00025324341503810046)	(55, 0.00034298208633144934)	(56, 0.0006085063978652437)	(57, 0.001702231067301814)	(58, 0.00023777473756356386)	(59, 0.00036148258467277693)	(60, 0.00021384963560022092)	(61, 0.0006201517697426092)	(62, 0.000786861304678992)	(63, 0.0004472344776892289)	(64, 0.00012962821332137298)	(65, 0.0010184222733550508)	(66, 0.000799014282713226)	(67, 3.369717294197886e-05)	(68, 0.00044344234055689535)	(69, 0.0005177089240248348)	(70, 0.0010502098319244185)	(71, 0.0015698295878626486)	(72, 0.0013678145834912173)	(73, 0.0007661565273915072)	(74, 0.0027316958671465006)	(75, 0.0027853860080776192)
204fTBTw1_S00_L001_R1_001	(1, 0.0022141167161562757)	(2, 0.00011182407657354926)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.029208448801011068)	(7, 0.0)	(8, 0.0008051333513295548)	(9, 0.0)	(10, 0.0)	(11, 0.00015655370720296896)	(12, 0.0006933092747560054)	(13, 4.472963062941971e-05)	(14, 0.001677361148603239)	(15, 0.00042493149097948724)	(16, 0.0)	(17, 0.0011853352116796222)	(18, 0.00017891852251767883)	(19, 0.0)	(20, 0.0)	(21, 0.00024601781034755383)	(22, 0.0001341983460501177)	(23, 0.0002684126612041708)	(24, 2.2368982631827123e-05)	(25, 0.00029081531415548015)	(26, 0.0002237337174990419)	(27, 0.0009848983741566248)	(28, 0.0006047073104634522)	(29, 0.0003137610673613635)	(30, 0.001098900113119432)	(31, 0.0007854075760414785)	(32, 0.0002021520659716529)	(33, 0.0004049306151390959)	(34, 0.0009256031772119208)	(35, 0.00045327648641825)	(36, 0.00038736029680001664)	(37, 0.00041264604231180816)	(38, 0.00013854669138955406)	(39, 0.00016313514045119916)	(40, 0.00023573052417982278)	(41, 0.0004299472598027975)	(42, 0.0005565791772598204)	(43, 0.00019593652146545823)	(44, 0.00034711658927206426)	(45, 0.0004768565216529253)	(46, 0.0004569634373399041)	(47, 0.0006930268409295492)	(48, 0.00025959023681119357)	(49, 0.0005522881429258596)	(50, 0.0009882589494860786)	(51, 0.0005978767765093127)	(52, 0.0008289546108666003)	(53, 0.00044844218192906937)	(54, 0.0002839635288602073)	(55, 0.0011216849894389045)	(56, 0.0012511493115769138)	(57, 0.0007646451605313697)	(58, 0.00014866850995796547)	(59, 0.0013235252093952241)	(60, 0.0005179586943175361)	(61, 0.0011123559885229581)	(62, 0.0005326678953539453)	(63, 0.0007301642933152507)	(64, 0.0004178709922957447)	(65, 0.0003253139116590554)	(66, 0.0015797595935015272)	(67, 0.0003658410852842086)	(68, 0.0006051553181553656)	(69, 6.795080090211484e-05)	(70, 0.00020656995749823124)	(71, 0.00028035156085731504)	(72, 0.002356494898732351)	(73, 0.0013017469048994992)	(74, 0.0007909245364069978)	(75, 0.0009050664488473414)
204fTBTw1_S00_L002_R1_001	(1, 0.0034513020150381403)	(2, 0.00020435340878515303)	(3, 6.811780292838434e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 4.54118686189229e-05)	(11, 0.0005222364891176134)	(12, 0.00024976527740407594)	(13, 0.001612121335971763)	(14, 0.0005222364891176134)	(15, 0.0005676483577365363)	(16, 0.0004995305548081519)	(17, 9.08237372378458e-05)	(18, 0.0001816474744756916)	(19, 0.0)	(20, 6.811780292838434e-05)	(21, 0.0002724762849130108)	(22, 0.00018165918874185345)	(23, 0.0006585449154882497)	(24, 0.00027251687731085796)	(25, 0.0)	(26, 0.00015899887042659624)	(27, 0.0004317703926860822)	(28, 0.00011368462792840234)	(29, 0.00045502136552821843)	(30, 0.00027318970839730524)	(31, 0.0004555907246284373)	(32, 0.0001824109344410541)	(33, 0.0004110650489886772)	(34, 0.0005728575071945174)	(35, 0.0005290372442219932)	(36, 0.00027750220267373375)	(37, 0.0)	(38, 0.00030465748647730875)	(39, 0.001016898247505939)	(40, 0.00019136627145544812)	(41, 0.0010178706582060612)	(42, 0.0006629712159997054)	(43, 0.00022364593568241086)	(44, 0.0003521254290899872)	(45, 0.0005600445388147777)	(46, 0.0001802057847086639)	(47, 0.00044238437893917267)	(48, 0.0004210107520883449)	(49, 0.0007197604637176748)	(50, 8.121077688665493e-05)	(51, 0.00019279083461355627)	(52, 0.00028000012320005425)	(53, 0.0009086376228222511)	(54, 0.0002588428631126774)	(55, 0.0001747698717713451)	(56, 0.0004124883803496428)	(57, 0.0008039652758464415)	(58, 0.00033110120951271836)	(59, 0.00024355552091654816)	(60, 0.000339147451137331)	(61, 0.0006565078845033814)	(62, 0.00044374361128059653)	(63, 0.0002247636209162457)	(64, 0.00022755325315006845)	(65, 0.0005921233774585867)	(66, 0.00036607033808592473)	(67, 6.725275198261112e-05)	(68, 0.00023790636956919233)	(69, 0.0005494522476202708)	(70, 0.0004522744359528953)	(71, 0.0012037571384568542)	(72, 0.0007326160289793597)	(73, 0.0003985883594661148)	(74, 0.0016976538423898173)	(75, 0.0011437669277505307)
204fTBTw1_S00_L003_R1_001	(1, 0.027724778585896198)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.030526630700526296)	(7, 0.0)	(8, 0.0055359174845514)	(9, 9.038232627839023e-05)	(10, 0.0)	(11, 0.000610080702379134)	(12, 0.0011523746600494754)	(13, 0.0001581690709871829)	(14, 0.0014235216388846458)	(15, 0.0002711469788351707)	(16, 0.0)	(17, 0.001061992333771085)	(18, 0.0)	(19, 2.2595581569597557e-05)	(20, 0.0)	(21, 0.00018076853289840424)	(22, 6.779152389018497e-05)	(23, 6.77946337835575e-05)	(24, 4.519899649187989e-05)	(25, 0.00011300609780903777)	(26, 0.0001130208622949293)	(27, 0.0008593563782561127)	(28, 0.0010634793060503374)	(29, 0.0003169811081523692)	(30, 0.0008609398608585247)	(31, 0.00047608079408462817)	(32, 0.00018153321592672593)	(33, 0.0002727287603386928)	(34, 0.0007070198633809553)	(35, 0.0004578743048037196)	(36, 0.00023015484127256297)	(37, 0.0003936560247549433)	(38, 4.664978721865805e-05)	(39, 0.0001883127903694956)	(40, 0.00014285931976106301)	(41, 0.0004100769907489043)	(42, 0.0007088147468663667)	(43, 0.0001978994947625899)	(44, 0.00022541425504721304)	(45, 0.0007606110952368758)	(46, 0.0004103237454351484)	(47, 0.0007259330508243877)	(48, 0.0004982086775889742)	(49, 0.0005844939079794046)	(50, 0.0012144509952830723)	(51, 0.0009338453002861962)	(52, 0.0012292216149681198)	(53, 0.00031174773146843955)	(54, 0.0007178462315944226)	(55, 0.0014833787412048003)	(56, 0.001500756116243272)	(57, 0.0010114363705379294)	(58, 0.0003308393062359901)	(59, 0.0013084839053436655)	(60, 0.0005549132947976879)	(61, 0.0019074767459822599)	(62, 0.0005074689920587446)	(63, 0.0006106779939934998)	(64, 0.0010091254235478442)	(65, 0.0004943025045648836)	(66, 0.0019342521030822975)	(67, 0.0008763801723704971)	(68, 0.0005793251135051249)	(69, 0.00013778740299336245)	(70, 0.0005586326906264228)	(71, 0.0009244713979216461)	(72, 0.002466236486312387)	(73, 0.0021649004687009513)	(74, 0.0010565670927650812)	(75, 0.0010367134800398096)
204fTBTw1_S00_L004_R1_001	(1, 0.031303584868522694)	(2, 0.00015764395257529412)	(3, 4.50411293072269e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0001801645172289076)	(9, 0.0005630141163403363)	(10, 0.00027024677584336137)	(11, 0.0006981375042620168)	(12, 0.0006530963749547899)	(13, 0.0006756169396084034)	(14, 0.00015764395257529412)	(15, 0.00022520564653613447)	(16, 0.000202685081882521)	(17, 0.00022520564653613447)	(18, 0.00013512338792168069)	(19, 0.0)	(20, 0.0)	(21, 0.00024773033966982497)	(22, 0.0001801763656355023)	(23, 0.0007432618247888629)	(24, 0.00027029078558440137)	(25, 0.0)	(26, 0.0001576987872062128)	(27, 0.0006536125957007166)	(28, 0.00011274895250585675)	(29, 0.0001805021162744995)	(30, 0.00022576477252280166)	(31, 0.00011294891546451372)	(32, 0.00011304526535906456)	(33, 0.000452847379791097)	(34, 0.00027258181315970476)	(35, 0.00027352671672205585)	(36, 0.00018324562357913062)	(37, 0.0)	(38, 0.00023192858825996042)	(39, 0.0010059152495348227)	(40, 2.3651212727758224e-05)	(41, 0.0007901801203611937)	(42, 0.0006305104491344183)	(43, 0.00014719429278662103)	(44, 0.0004468023473009539)	(45, 0.00042701701486973724)	(46, 0.0002539375557392935)	(47, 0.00033362324337738613)	(48, 0.00046699269675310357)	(49, 0.00044667208278462736)	(50, 0.00026681480224487306)	(51, 0.00037992807418801226)	(52, 0.0003310465374187419)	(53, 0.0008113753707845552)	(54, 0.00034003957493919666)	(55, 0.00022956123101062323)	(56, 0.00040632379130281336)	(57, 0.0012319797298268452)	(58, 0.0002075418945550791)	(59, 0.0004199225662787782)	(60, 0.0004557136004078333)	(61, 0.0007394353178955671)	(62, 0.0005311160591688284)	(63, 0.0004431160809041341)	(64, 0.00038456201431019346)	(65, 0.0009729844384112203)	(66, 0.0006234630814695616)	(67, 9.948836450414335e-05)	(68, 0.00033518466999393314)	(69, 0.0005758891474367682)	(70, 0.0009611199518890812)	(71, 0.0012581179184998203)	(72, 0.0009405187032996289)	(73, 0.0005907309586736435)	(74, 0.002272555483701084)	(75, 0.0016952447255285772)
205fTBTw1_S00_L001_R1_001	(1, 0.002596599060572762)	(2, 0.0002548808893813754)	(3, 0.0)	(4, 1.593005558633596e-05)	(5, 0.0)	(6, 0.030267105614038333)	(7, 0.0)	(8, 0.00082836289048947)	(9, 0.0)	(10, 0.0)	(11, 0.00019116066703603153)	(12, 0.0005894120566944306)	(13, 0.0001274404446906877)	(14, 0.0016407957253926043)	(15, 0.0003186011117267193)	(16, 0.0)	(17, 0.0011151038910435173)	(18, 0.0001752306114496956)	(19, 1.593005558633596e-05)	(20, 0.0)	(21, 0.00020709494538587682)	(22, 0.00020711197014783655)	(23, 0.0001911938350185211)	(24, 4.780254870442345e-05)	(25, 0.0001752957598027381)	(26, 0.00017533096509017034)	(27, 0.0008295375344198253)	(28, 0.0007346137544607823)	(29, 0.00039974569777690225)	(30, 0.0010246572561503852)	(31, 0.000833480661725943)	(32, 0.00022482927829641072)	(33, 0.0006447916790923396)	(34, 0.00122032237011987)	(35, 0.0005101200411189665)	(36, 0.00031791139575149905)	(37, 0.0004607975620736983)	(38, 5.2319862712680243e-05)	(39, 0.00019658092164284463)	(40, 0.00014663925734548116)	(41, 0.0007522972808026711)	(42, 0.0005983388184275231)	(43, 0.00041609602069542717)	(44, 0.0004896855892060238)	(45, 0.0006732046053927055)	(46, 0.0006938544874388487)	(47, 0.0008927318017180177)	(48, 0.0003672740461204383)	(49, 0.0005199409158050222)	(50, 0.0014379921924335777)	(51, 0.0009791270203909478)	(52, 0.0015237099600013222)	(53, 0.0005841323112787984)	(54, 0.0005194332272687135)	(55, 0.0016364991220746518)	(56, 0.002291436495738073)	(57, 0.0015778951771485054)	(58, 0.00039710589225722934)	(59, 0.0018503766614187058)	(60, 0.0006444906042937254)	(61, 0.002216779898901602)	(62, 0.0006790537386152397)	(63, 0.0009753185198705473)	(64, 0.0014646754225677904)	(65, 0.0006230045530638631)	(66, 0.0025548983789169784)	(67, 0.0006155072433661784)	(68, 0.0009451780951825848)	(69, 0.0001610645075432549)	(70, 0.0004125060277443304)	(71, 0.0013154444207758747)	(72, 0.0034617386893235984)	(73, 0.003079905960204682)	(74, 0.0006821443144511653)	(75, 0.0017487995219947973)
205fTBTw1_S00_L002_R1_001	(1, 0.003219008390126994)	(2, 0.00016175921558427106)	(3, 4.852776467528132e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 4.852776467528132e-05)	(11, 0.0006632127838955114)	(12, 0.0004205739605191047)	(13, 0.0015043607049337207)	(14, 0.0005985090976618029)	(15, 0.0005176294898696673)	(16, 0.0006793887054539384)	(17, 0.00017793513714269815)	(18, 0.00017793513714269815)	(19, 0.0)	(20, 0.00011323145090898974)	(21, 0.00019411488948554054)	(22, 0.00032355182248652815)	(23, 0.0007765738725603447)	(24, 0.00024269967468535606)	(25, 0.0)	(26, 0.0003075108389478339)	(27, 0.0005021443182208411)	(28, 0.0002918802324599033)	(29, 0.0005844988944852855)	(30, 0.00035764652331001857)	(31, 0.0003905971546950266)	(32, 0.00034243152144118664)	(33, 0.00031099835874708254)	(34, 0.0006939566782673092)	(35, 0.0005179862366044164)	(36, 0.00044171382244871194)	(37, 6.930014133763827e-05)	(38, 0.00019473738159303322)	(39, 0.0011425491468422299)	(40, 7.439263988977986e-05)	(41, 0.001526238423243085)	(42, 0.0009591729032480334)	(43, 0.00038173168762775455)	(44, 0.0005378955704713538)	(45, 0.000938444843330899)	(46, 0.00021974201847546943)	(47, 0.0005654807479817427)	(48, 0.0006514039616527794)	(49, 0.0007663951073336347)	(50, 0.00017287096441994504)	(51, 0.00027987521636262466)	(52, 0.0005496311713111372)	(53, 0.0009687114281308955)	(54, 0.00024932018695689753)	(55, 0.00025732084965057256)	(56, 0.0006172113802022102)	(57, 0.0015081077380103172)	(58, 0.0007117891470104547)	(59, 0.0005718664577447875)	(60, 0.0004895348863773211)	(61, 0.0008041628831919905)	(62, 0.0009282899455196946)	(63, 0.0003173860927761867)	(64, 0.00036167555604904177)	(65, 0.0008532147834670716)	(66, 0.000494444347245983)	(67, 0.00011682447706443455)	(68, 0.00047842788596671337)	(69, 0.0014674567018747575)	(70, 0.0012109621302911738)	(71, 0.0018467815536586676)	(72, 0.0016617226674690842)	(73, 0.0010888022136338823)	(74, 0.0023230291295295927)	(75, 0.0011818183161157179)
205fTBTw1_S00_L003_R1_001	(1, 0.029125039232629532)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.029457083653848432)	(7, 0.0)	(8, 0.0050439128747062)	(9, 3.1623278211324135e-05)	(10, 0.0)	(11, 0.00039529097764155166)	(12, 0.0009803216245510482)	(13, 9.486983463397241e-05)	(14, 0.0013281776848756137)	(15, 0.0002055513083736069)	(16, 0.0)	(17, 0.0006482772033321449)	(18, 1.5811639105662067e-05)	(19, 0.0)	(20, 0.0)	(21, 0.0002055553710827866)	(22, 7.906633412420751e-05)	(23, 7.907156071130245e-05)	(24, 3.163120544942408e-05)	(25, 0.00014235456346024084)	(26, 6.328141673170151e-05)	(27, 0.0009341921778980581)	(28, 0.0008242398804344949)	(29, 0.0003015353226412082)	(30, 0.0006674042012776659)	(31, 0.0005408910448169592)	(32, 0.000127517758441835)	(33, 0.00024000134400752643)	(34, 0.000662162561554874)	(35, 0.00040828958510428945)	(36, 0.0003155058679940054)	(37, 0.0003894723259592111)	(38, 5.190389543925661e-05)	(39, 0.0001240843241614337)	(40, 0.0002545372630735338)	(41, 0.00035438960959508)	(42, 0.0008038363664758895)	(43, 0.00023574827977427103)	(44, 0.00020230739678327191)	(45, 0.0007718404242869394)	(46, 0.00040841313869366267)	(47, 0.0006416157743671843)	(48, 0.0004323111147415133)	(49, 0.0008432313468442418)	(50, 0.0015456786688615306)	(51, 0.0010700124046786916)	(52, 0.0013568347349692152)	(53, 0.0004211387433693679)	(54, 0.000596199660762393)	(55, 0.001454405099368033)	(56, 0.0016387122481665828)	(57, 0.0010327274272340255)	(58, 0.0005147980205107644)	(59, 0.0018343398366380468)	(60, 0.0007347235794199454)	(61, 0.0019354517016228927)	(62, 0.0007741978048462762)	(63, 0.0010359155369719982)	(64, 0.0011334302416189917)	(65, 0.0004724451800052478)	(66, 0.00197497225722933)	(67, 0.0006488292067795782)	(68, 0.0005860810440682151)	(69, 0.00027965222449361974)	(70, 0.00040939378605735774)	(71, 0.0010109988247138664)	(72, 0.00326220981210994)	(73, 0.00257589159870525)	(74, 0.0016066967118951792)	(75, 0.0011653517614291873)
205fTBTw1_S00_L004_R1_001	(1, 0.03429338511518807)	(2, 0.0001892919141592718)	(3, 4.732297853981795e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00011042028325957522)	(9, 0.0006151987210176334)	(10, 0.00033126084977872563)	(11, 0.0009780082231562377)	(12, 0.000646747373377512)	(13, 0.000851813613716723)	(14, 0.00033126084977872563)	(15, 0.00012619460943951452)	(16, 0.0004732297853981795)	(17, 0.0003154865235987863)	(18, 0.0001892919141592718)	(19, 0.0)	(20, 9.46459570796359e-05)	(21, 0.00015774699432820682)	(22, 0.00020508781860392622)	(23, 0.0006310853389882787)	(24, 0.00023667776369808058)	(25, 0.0)	(26, 0.00023675034581333848)	(27, 0.0005686780651866189)	(28, 0.00011069223762777046)	(29, 0.00036415054997024257)	(30, 0.00015852445437864357)	(31, 0.00011109233121702442)	(32, 0.0002703135462227419)	(33, 0.0002553542601469404)	(34, 0.0005797632665537309)	(35, 0.00040702903321812784)	(36, 0.00029784987141986524)	(37, 0.0)	(38, 0.0003445096869233769)	(39, 0.001128637519367596)	(40, 5.4228356694608125e-05)	(41, 0.0011675767278606602)	(42, 0.0010075287107662618)	(43, 0.0001560307645858534)	(44, 0.0005620340010497992)	(45, 0.0006205126592855997)	(46, 0.0003407912662014298)	(47, 0.0005259053295903482)	(48, 0.0007209087415141157)	(49, 0.0011129307012831395)	(50, 0.00033453415163572865)	(51, 0.0006152366557015088)	(52, 0.0006327127686498416)	(53, 0.0009364162932273171)	(54, 0.00016062145511794835)	(55, 0.00024849755616458935)	(56, 0.0007944236002823609)	(57, 0.0018338310389584304)	(58, 0.0004478970338466831)	(59, 0.0002451724773054564)	(60, 0.0005981301820897158)	(61, 0.0011633524586323175)	(62, 0.0012929422591878466)	(63, 0.00044208048517313064)	(64, 0.00031382022424895846)	(65, 0.0015377936023494626)	(66, 0.0011363678019347579)	(67, 7.504558080964426e-05)	(68, 0.0006913815070042707)	(69, 0.0009029611235977111)	(70, 0.0011259504227943838)	(71, 0.0018202630859333793)	(72, 0.001298634961504131)	(73, 0.0009062827335013614)	(74, 0.004423481049322419)	(75, 0.0027011619261274864)
206fTBTw1_S00_L001_R1_001	(1, 0.002019675465790312)	(2, 0.00023385715919677295)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.030252612503364355)	(7, 0.0)	(8, 0.0008078701863161248)	(9, 0.0)	(10, 0.0)	(11, 0.00010629870872580588)	(12, 0.0006590519940999965)	(13, 8.503896698064471e-05)	(14, 0.001658259856122572)	(15, 0.0004464545766483847)	(16, 0.0)	(17, 0.0009354286367870918)	(18, 0.00023385715919677295)	(19, 0.0)	(20, 0.0)	(21, 0.00025512123999127487)	(22, 0.00014883157644744556)	(23, 0.00017010241653871774)	(24, 4.2528986162131126e-05)	(25, 0.0002339330526136702)	(26, 0.00025525234885338517)	(27, 0.0007452461281802048)	(28, 0.0007673501056172159)	(29, 0.000298742252439764)	(30, 0.0009186340211196098)	(31, 0.0005560349574900582)	(32, 0.00017138636141613122)	(33, 0.0004728221810341567)	(34, 0.0009745849892254215)	(35, 0.0007431978272392933)	(36, 0.0002881119470051317)	(37, 0.0004955587796910101)	(38, 9.176858715377434e-05)	(39, 0.0001875447323490517)	(40, 0.00019214981536804616)	(41, 0.0006406565053616789)	(42, 0.0004801122350791225)	(43, 0.0003365784675737715)	(44, 0.0005315560932540748)	(45, 0.0006819730516984676)	(46, 0.0006151213606484497)	(47, 0.0008013669029745022)	(48, 0.0004392143450918822)	(49, 0.00030021672645482773)	(50, 0.0013270654693861427)	(51, 0.0006350109475887364)	(52, 0.0012066294176904264)	(53, 0.0005347196832320597)	(54, 0.0005477373654106592)	(55, 0.0016141217405706342)	(56, 0.002008694778828357)	(57, 0.0011714111257700199)	(58, 0.0002987494720536673)	(59, 0.0017148932764750938)	(60, 0.000701062070088291)	(61, 0.0018315886124561562)	(62, 0.00044759970588630234)	(63, 0.0010389131140340123)	(64, 0.0011459615466236578)	(65, 0.00047667581884238845)	(66, 0.002165996681162636)	(67, 0.000765393067609871)	(68, 0.0010083856433385815)	(69, 0.0002332196154488405)	(70, 0.0003806033133421443)	(71, 0.0011217586053516664)	(72, 0.0032025441417334204)	(73, 0.0023959315967101076)	(74, 0.0014782465461825338)	(75, 0.002438604077996313)
206fTBTw1_S00_L002_R1_001	(1, 0.002861891662326495)	(2, 0.0001310790074348013)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00010923250619566774)	(11, 0.0007427810421305407)	(12, 0.0005243160297392052)	(13, 0.0015292550867393485)	(14, 0.0006553950371740065)	(15, 0.0005243160297392052)	(16, 0.000633548535934873)	(17, 6.553950371740065e-05)	(18, 0.00019661851115220194)	(19, 0.0)	(20, 6.553950371740065e-05)	(21, 0.00013108149882955146)	(22, 0.00032772522643082104)	(23, 0.0008302854936669974)	(24, 0.00019666156074984867)	(25, 0.0)	(26, 0.00024044036434146994)	(27, 0.00048137326164080895)	(28, 0.0001752255591009527)	(29, 0.0006358653491536632)	(30, 0.00028537860520987183)	(31, 0.00024172275367045012)	(32, 0.00035218250801930575)	(33, 0.0002207943208167977)	(34, 0.0006451070410541671)	(35, 0.000493846116203338)	(36, 0.0004323120983905931)	(37, 9.247988273550869e-05)	(38, 0.00035305631436510825)	(39, 0.0011301165727267285)	(40, 0.00012311989760364355)	(41, 0.0011113954150392513)	(42, 0.0008026885405335705)	(43, 0.00021218110506041326)	(44, 0.0004898520347501033)	(45, 0.0010333198163930324)	(46, 0.00017169956239504865)	(47, 0.0006149150275276961)	(48, 0.0005391636493471328)	(49, 0.000675506384149427)	(50, 0.00012623118800273543)	(51, 0.00035702543286899474)	(52, 0.0006998947824843665)	(53, 0.0009218802122509687)	(54, 0.00027974708066437134)	(55, 0.0001791642703445508)	(56, 0.0005491743529719303)	(57, 0.000933950288441207)	(58, 0.0007619921370031383)	(59, 0.000427635351448226)	(60, 0.000516466952868815)	(61, 0.0006904116843648964)	(62, 0.0007054984055736034)	(63, 0.00033898089630786247)	(64, 0.00012979466915987806)	(65, 0.0007949494213430671)	(66, 0.0005405580721536915)	(67, 4.587879922336368e-05)	(68, 0.00042027028983240085)	(69, 0.00071263477705221)	(70, 0.0006783566906078124)	(71, 0.0013904400295766458)	(72, 0.0009833228445563248)	(73, 0.0006241372012439621)	(74, 0.0023663835850424478)	(75, 0.0016528952940418084)
