ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0010959	GO:0010959	regulation of metal ion transport	32/1023	413/25730	0.0774818401937046	1.94878567759924	3.9552713905173	0.000276599327459048	0.00813077006084422	0.00655843900433675	Calca/Kcnk16/Kcnip2/Kcnip1/Nedd4l/Cacna1c/Nkain3/Plpp4/Camk2a/Gpr39/Atp2b1/Prkce/Kcnq1/Slc8a1/Dpp10/Akap7/Nol3/Kcnn2/Slc8b1/Prkd1/Serpine2/Ano6/Abl1/Hsd3b6/Bax/Dysf/Cxcl12/Tmbim6/Kcnab1/P2rx4/Ryr2/Itpr1	32
GO:0097623	GO:0097623	potassium ion export across plasma membrane	6/1023	24/25730	0.25	6.28787878787879	5.27362352954458	0.00028294876787973	0.00819482899052603	0.00661011019659251	Kcnip2/Kcnip1/Nedd4l/Kcnq1/Ano6/Kcnk5	6
GO:0140112	GO:0140112	extracellular vesicle biogenesis	6/1023	24/25730	0.25	6.28787878787879	5.27362352954458	0.00028294876787973	0.00819482899052603	0.00661011019659251	Smpd3/Sdc1/Atp13a2/Atp9a/Myo5b/Prkn	6
GO:0007269	GO:0007269	neurotransmitter secretion	19/1023	194/25730	0.0979381443298969	2.46329272102468	4.1628897109821	0.000285078617583166	0.00819482899052603	0.00661011019659251	Rimbp2/Doc2b/Camk2a/Nrxn1/Nrxn3/Sv2c/Baiap3/Stxbp1/Slc6a9/Syt1/Unc13c/Lin7b/Rab11b/Snap25/Cplx2/Otof/Syn2/Prkn/Nf1	19
GO:0099643	GO:0099643	signal release from synapse	19/1023	194/25730	0.0979381443298969	2.46329272102468	4.1628897109821	0.000285078617583166	0.00819482899052603	0.00661011019659251	Rimbp2/Doc2b/Camk2a/Nrxn1/Nrxn3/Sv2c/Baiap3/Stxbp1/Slc6a9/Syt1/Unc13c/Lin7b/Rab11b/Snap25/Cplx2/Otof/Syn2/Prkn/Nf1	19
GO:0048659	GO:0048659	smooth muscle cell proliferation	20/1023	210/25730	0.0952380952380952	2.3953823953824	4.13144346809338	0.000289281564459372	0.00826995593341821	0.00667070906593128	Rgcc/Smpd3/Trib1/Il15/Itga2/Npr1/Cdh13/Spon2/Pten/Tcf7l2/Nol3/S1pr1/Npr3/Thbs1/Hmgcr/Tafa5/Hdac4/Ctnnbip1/Notch3/Nf1	20
GO:0180064	GO:0180064	protein O-linked glycosylation via xylose	9/1023	55/25730	0.163636363636364	4.11570247933884	4.70675249211111	0.00029373634666635	0.00835142192188536	0.00673642113407385	Hs3st5/Xylt2/Ndst1/Xylt1/Tcf7l2/Hs6st1/Slc10a7/Hs3st1/Ext1	9
GO:1904062	GO:1904062	regulation of monoatomic cation transmembrane transport	24/1023	276/25730	0.0869565217391304	2.1870882740448	4.03458434419509	0.00030032947386918	0.00845470856836417	0.00681973417402267	Calca/Kcnk16/Kcnip2/Kcnip1/Nedd4l/Cacna1c/Gpr39/Prkce/Kcnq1/Slc8a1/Dpp10/Akap7/Nol3/Kcnn2/Grin2b/Prkd1/Ano6/Abl1/Bax/Tmbim6/Stac/Kcnab1/P2rx4/Ryr2	24
GO:1901343	GO:1901343	negative regulation of vasculature development	14/1023	120/25730	0.116666666666667	2.93434343434343	4.32174044241289	0.000300619082288559	0.00845470856836417	0.00681973417402267	Rgcc/Spry2/E2f2/Amot/Ptprm/Sars1/Wnt4/Hhip/Adgrb2/Sparc/Thbs1/Stard13/Tafa5/Nf1	14
GO:0043269	GO:0043269	regulation of monoatomic ion transport	36/1023	488/25730	0.0737704918032787	1.85543964232489	3.88218891105397	0.00030641074428585	0.00857126399203911	0.00691375007055847	Calca/Kcnk16/Kcnip2/Kcnip1/Nedd4l/Cacna1c/Nkain3/Plpp4/Camk2a/Gpr39/Atp2b1/Abcb1b/Prkce/Kcnq1/Slc8a1/Dpp10/Akap7/Nol3/Kcnn2/Slc8b1/Grin2b/Prkd1/Serpine2/Rab11b/Ano6/Abl1/Hsd3b6/Bax/Dysf/Cxcl12/Tmbim6/Stac/Kcnab1/P2rx4/Ryr2/Itpr1	36
GO:0032456	GO:0032456	endocytic recycling	12/1023	93/25730	0.129032258064516	3.24535679374389	4.41400170713489	0.000314288816687529	0.00874462413489419	0.00705358577052169	Grip2/Grip1/Nsg1/Fcgr2b/Atp9a/Trarg1/Myo5b/Dennd1b/Rab11b/Atp6ap1/Rab8a/Vps39	12
GO:0097107	GO:0097107	postsynaptic density assembly	7/1023	34/25730	0.205882352941176	5.17825311942959	4.96067420604981	0.000322760649320818	0.00893257265115008	0.00720518873931747	Prickle2/Sipa1l1/Nrxn1/Nrxn3/Pten/Ntrk3/Grid2	7
GO:0007612	GO:0007612	learning	20/1023	212/25730	0.0943396226415094	2.37278444825615	4.08400464361193	0.000327555676255561	0.00901731314051684	0.00727354208427135	Cacna1c/Nptx2/Nrxn1/Nrxn3/Sorcs3/Pianp/Clstn2/Grin2b/Ctnnd2/Kalrn/Snap25/Abl1/Hmgcr/Neto1/Atp1a3/Prkn/Syngap1/Shank2/Dcdc2a/Nf1	20
GO:0009100	GO:0009100	glycoprotein metabolic process	28/1023	347/25730	0.0806916426512968	2.02951707274474	3.92885570033775	0.00034065548662073	0.00932858156256662	0.00752461731388836	Gxylt1/Hs3st5/Man1c1/Serpina1a/Xylt2/Ndst1/B3gnt2/Xylt1/Galnt17/Tcf7l2/Galnt16/B3galt4/Hs6st1/Insr/Mgat4a/Golph3/Manba/Porcn/Mgat5/Slc10a7/Cwh43/Galnt12/Rab1b/Hs3st1/Uggt2/Ext1/B3galnt2/Tet1	28
GO:0048754	GO:0048754	branching morphogenesis of an epithelial tube	19/1023	197/25730	0.0964467005076142	2.4257806491309	4.08765439095386	0.000346290284653433	0.00943323744006184	0.00760903480249786	Spry2/Tbx20/Bmp7/Wnt4/Hhip/Nrarp/Yap1/Fgf1/Six2/Abl1/Sema5a/Cxcl12/Foxa2/Csf1/Dlg5/Kdr/Ext1/Lgr4/Ctnnbip1	19
GO:0071559	GO:0071559	response to transforming growth factor beta	25/1023	296/25730	0.0844594594594595	2.12428337428337	3.95870895224544	0.000353119292533105	0.0094854318409186	0.00765113583251413	Rgcc/Spry2/Veph1/Smurf1/Pde3a/Gcnt2/Wnt4/Zfyve9/Dnm2/Sin3a/Ryr1/Skor2/Abl1/Thbs1/Cd2ap/Stat3/Wfikkn2/Zfp36l2/Lrrc32/Mir145b/Hsp90ab1/Postn/Itga8/Sox5/Tet1	25
GO:0030201	GO:0030201	heparan sulfate proteoglycan metabolic process	8/1023	45/25730	0.177777777777778	4.47138047138047	4.74250667199609	0.000353675528952183	0.0094854318409186	0.00765113583251413	Hs3st5/Xylt2/Ndst1/Xylt1/Tcf7l2/Hs6st1/Hs3st1/Ext1	8
GO:0099560	GO:0099560	synaptic membrane adhesion	8/1023	45/25730	0.177777777777778	4.47138047138047	4.74250667199609	0.000353675528952183	0.0094854318409186	0.00765113583251413	Magi2/Ntng2/Nrxn1/Tenm3/Cdh9/Mdga2/Cadm2/Tenm4	8
GO:0042886	GO:0042886	amide transport	32/1023	419/25730	0.0763723150357995	1.9208794387792	3.86718010250027	0.00035626855563667	0.00950597587167998	0.0076677070516783	Smpd3/Doc2b/Kcnk16/Foxo1/Cacna1c/Tiam1/Nrxn1/Baiap3/Gpr39/Abcb1b/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Slc8b1/Kalrn/Prkd1/Rab11b/Snap25/Lepr/Ghsr/Hmgcr/Foxa2/Hmgn3/Cwh43/Prkn/Slc14a2/Slc16a10/Cert1/Itpr1/Gnaz	32
GO:0014706	GO:0014706	striated muscle tissue development	36/1023	494/25730	0.0728744939271255	1.8329039381671	3.8035347931698	0.000385376872021712	0.0101734715064574	0.00820612215548636	Map2k4/Mtm1/Cyp26b1/Trp73/Sgcd/Tbx20/Rbfox1/Egln1/Gja5/Bmp7/Irx3/Pten/Tcf7l2/Vps54/Slc8a1/S1pr1/Yap1/Hlf/Fgf1/Maml1/Ryr1/Myom2/Abl1/Hey1/Hmgcr/Myh15/Prox1/Xirp2/Kdm6b/Pgm5/Hdac4/Rara/Ryr2/Tenm4/Dmrta2/Nf1	36
GO:0099633	GO:0099633	protein localization to postsynaptic specialization membrane	9/1023	57/25730	0.157894736842105	3.97129186602871	4.56965795982289	0.000387151135552291	0.0101734715064574	0.00820612215548636	Magi2/Nptx2/Camk2a/Nrxn3/Dlg2/Gphn/Kalrn/Ghsr/Neto1	9
GO:0099645	GO:0099645	neurotransmitter receptor localization to postsynaptic specialization membrane	9/1023	57/25730	0.157894736842105	3.97129186602871	4.56965795982289	0.000387151135552291	0.0101734715064574	0.00820612215548636	Magi2/Nptx2/Camk2a/Nrxn3/Dlg2/Gphn/Kalrn/Ghsr/Neto1	9
GO:0001654	GO:0001654	eye development	35/1023	476/25730	0.0735294117647059	1.849376114082	3.80607809171314	0.000391889603601012	0.0102286770871264	0.00825065206234722	Spry2/Prdm1/Ptprm/Cacna1c/Tenm3/Bmp7/Osr2/Ntrk3/Adamts9/Casz1/Tulp1/Celf4/Myom2/Myh15/Stat3/Atp8a2/Megf11/Bax/Fat1/Lpcat1/Nf2/Prox1/Sp3/Pds5a/Sos1/Pde6a/Agtpbp1/Frem2/Nes/Sipa1l3/Slitrk6/Kdr/Rara/Otx2/Nf1	35
GO:0030307	GO:0030307	positive regulation of cell growth	19/1023	199/25730	0.0954773869346734	2.40140094411451	4.03826015496533	0.000393183820377721	0.0102286770871264	0.00825065206234722	Cyfip1/Macf1/Smurf1/Fxn/Nedd4l/Hdgfl2/Cdh4/Syt1/Ntrk3/Yap1/Myo5b/Slc25a33/Ctnnd2/Ddx3x/Sema5a/Cxcl12/Prkn/Hpn/Rnf157	19
GO:0030041	GO:0030041	actin filament polymerization	17/1023	168/25730	0.101190476190476	2.54509379509379	4.0883807691029	0.000399679711175137	0.01034593799624	0.00834523701730963	Cyfip1/Capg/Cracd/Kank1/Add1/Snx9/Capzb/Prkce/Diaph2/Add2/Abl1/Cd2ap/Washc5/Diaph3/Daam2/Vasp/Kirrel1	17
GO:0043010	GO:0043010	camera-type eye development	32/1023	422/25730	0.0758293838862559	1.90722389774522	3.82367575262393	0.000403269745830723	0.0103871905324617	0.00837851212416412	Spry2/Prdm1/Ptprm/Cacna1c/Tenm3/Bmp7/Osr2/Ntrk3/Adamts9/Casz1/Tulp1/Celf4/Myom2/Myh15/Stat3/Atp8a2/Megf11/Bax/Fat1/Lpcat1/Nf2/Prox1/Sp3/Pds5a/Sos1/Pde6a/Agtpbp1/Nes/Slitrk6/Kdr/Rara/Nf1	32
GO:0098814	GO:0098814	spontaneous synaptic transmission	5/1023	17/25730	0.294117647058824	7.39750445632799	5.36905614638825	0.000408160180823626	0.0104389750427974	0.00842028252842653	Doc2b/Cbln2/Nsg1/Syt1/Prkn	5
GO:0050708	GO:0050708	regulation of protein secretion	28/1023	351/25730	0.0797720797720798	2.00638867305534	3.86296975812544	0.000409292890396053	0.0104389750427974	0.00842028252842653	Doc2b/Kcnk16/Foxo1/Atp13a2/Cacna1c/Tiam1/Nrxn1/Gja5/Baiap3/Gpr39/Ins1/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Golph3/Slc8b1/Lepr/Ghsr/Hmgcr/Cd2ap/Foxa2/Hmgn3/Prkn/A1cf/Itpr1/Gnaz	28
GO:0060292	GO:0060292	long-term synaptic depression	8/1023	46/25730	0.173913043478261	4.37417654808959	4.66073757551713	0.000413378627898611	0.0104408203929926	0.00842177102417866	Sorcs3/Pten/Stxbp1/Prrt1/Grin2b/Grid2/Slc24a1/Shank2	8
GO:1904861	GO:1904861	excitatory synapse assembly	8/1023	46/25730	0.173913043478261	4.37417654808959	4.66073757551713	0.000413378627898611	0.0104408203929926	0.00842177102417866	Prickle2/Sipa1l1/Nrxn1/Nrxn3/Pten/Ntrk3/Grid2/Adgrl2	8
GO:0034504	GO:0034504	protein localization to nucleus	29/1023	369/25730	0.0785907859078591	1.976677342531	3.84521273180585	0.000415755697616738	0.0104501299260864	0.00842928027662311	Msx1/Cdk5rap3/Atp13a2/Ipo5/Cse1l/Ins1/Tcf7l2/Tbk1/Irgm1/Yap1/Nup133/Six2/Prkd1/Sin3a/Kpna2/Agap3/Cd2ap/Stat3/Mdfic/Paf1/Nf2/Cwh43/Hsp90ab1/Nup54/Ipo11/Cabp1/Tyk2/Nf1/Dclk1	29
GO:0030902	GO:0030902	hindbrain development	19/1023	200/25730	0.095	2.38939393939394	4.01378636474	0.000418631824905686	0.0104718335816552	0.00844678687195835	Lmx1a/Myo16/Ncoa1/Klhl1/Bmp7/Fcgr2b/Pianp/Ctnna2/Serpine2/Skor2/Abl1/Grid2/Ptbp2/Foxa2/Prox1/Agtpbp1/Zfp423/Socs7/Otx2	19
GO:0060070	GO:0060070	canonical Wnt signaling pathway	26/1023	317/25730	0.082018927444795	2.06290029633878	3.87465870104923	0.000426519341065835	0.0105635735396518	0.0085207861259378	Kank1/Sdc1/Tle7/Lrrk1/Gprc5b/Foxo1/Lmx1a/Wnt7b/Cthrc1/Tcf7l2/Wnt4/Nrarp/Yap1/Tmem131l/Mllt3/Ctnnd2/Ddx3x/Tbl1xr1/Sema5a/Prkn/Daam2/Nkd1/Ext1/Lgr4/Lmbr1l/Ctnnbip1	26
GO:0015914	GO:0015914	phospholipid transport	13/1023	110/25730	0.118181818181818	2.97245179063361	4.21844547317096	0.000430297543944445	0.0105635735396518	0.0085207861259378	Ano7/Pitpnm2/Clptm1l/Plscr1/Abcb1b/Osbp/Atp10b/Syt1/Atp9a/Ano6/Atp8a2/Xkr4/Scp2	13
GO:0030510	GO:0030510	regulation of BMP signaling pathway	13/1023	110/25730	0.118181818181818	2.97245179063361	4.21844547317096	0.000430297543944445	0.0105635735396518	0.0085207861259378	Msx1/Tbx20/Smurf1/Fstl5/Tcf7l2/Fstl1/Skor2/Crim1/Abl1/Vwc2l/Rgma/Zfp423/Kdr	13
GO:0030210	GO:0030210	heparin proteoglycan biosynthetic process	4/1023	10/25730	0.4	10.0606060606061	5.83124151356262	0.000430420447896632	0.0105635735396518	0.0085207861259378	Xylt2/Ndst1/Slc10a7/Ext1	4
GO:0090276	GO:0090276	regulation of peptide hormone secretion	24/1023	283/25730	0.0848056537102474	2.13299068422743	3.89978374355045	0.00043272376760308	0.0105702430180227	0.00852616585833201	Doc2b/Kcnk16/Foxo1/Cacna1c/Tiam1/Nrxn1/Baiap3/Gpr39/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Slc8b1/Kalrn/Prkd1/Lepr/Ghsr/Hmgcr/Foxa2/Hmgn3/Prkn/Itpr1/Gnaz	24
GO:0098877	GO:0098877	neurotransmitter receptor transport to plasma membrane	6/1023	26/25730	0.230769230769231	5.8041958041958	4.98707936893984	0.000452179313761831	0.0109473530836416	0.00883035025227933	Grip2/Grip1/Nsg1/Camk2a/Myo5b/Rab8a	6
GO:0030073	GO:0030073	insulin secretion	24/1023	284/25730	0.0845070422535211	2.12548015364917	3.88084692169878	0.000455304303886581	0.0109473530836416	0.00883035025227933	Doc2b/Kcnk16/Foxo1/Cacna1c/Tiam1/Nrxn1/Baiap3/Gpr39/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Slc8b1/Rab11b/Snap25/Lepr/Ghsr/Hmgcr/Foxa2/Hmgn3/Prkn/Itpr1/Gnaz	24
GO:0150063	GO:0150063	visual system development	35/1023	480/25730	0.0729166666666667	1.83396464646465	3.75298501664163	0.000456480546051818	0.0109473530836416	0.00883035025227933	Spry2/Prdm1/Ptprm/Cacna1c/Tenm3/Bmp7/Osr2/Ntrk3/Adamts9/Casz1/Tulp1/Celf4/Myom2/Myh15/Stat3/Atp8a2/Megf11/Bax/Fat1/Lpcat1/Nf2/Prox1/Sp3/Pds5a/Sos1/Pde6a/Agtpbp1/Frem2/Nes/Sipa1l3/Slitrk6/Kdr/Rara/Otx2/Nf1	35
GO:0060562	GO:0060562	epithelial tube morphogenesis	31/1023	407/25730	0.0761670761670762	1.91571737026282	3.78913729963694	0.000457440812503116	0.0109473530836416	0.00883035025227933	Spry2/Tbx20/Shroom3/Cthrc1/Bmp7/Irx3/Wnt4/Hhip/Nrarp/Yap1/Fgf1/Six2/Podxl/Abl1/Hey1/Stard13/Sema5a/Cxcl12/Foxa2/Rgma/Csf1/Dlg5/Cluap1/Kdr/Ext1/Lgr4/Rara/Epha4/Vasp/Ctnnbip1/Ryr2	31
GO:0046651	GO:0046651	lymphocyte proliferation	27/1023	336/25730	0.0803571428571429	2.0211038961039	3.83365720680193	0.000459710637757272	0.0109473530836416	0.00883035025227933	Znhit1/Il20rb/Kitl/Card11/Il15/Prdm1/Itch/Tnfsf18/Shb/Irf1/Pten/Fcgr2b/Wnt4/Nfatc2/Irgm1/Tmem131l/Mif/Abl1/Bax/Vav3/Cxcl12/Lrrc32/Sos1/Dlg5/Zbtb32/Lmbr1l/Tyk2	27
GO:0035265	GO:0035265	organ growth	21/1023	234/25730	0.0897435897435897	2.25718725718726	3.93107325188881	0.000460786147475975	0.0109473530836416	0.00883035025227933	Map2k4/Spry2/Smpd3/Trp73/Tbx20/Fxn/Cacna1c/Pten/Tcf7l2/S1pr1/Yap1/Fgf1/Abl1/Lepr/Thbs1/Prox1/Kdr/Ext1/Rara/Tenm4/Map7	21
GO:0033687	GO:0033687	osteoblast proliferation	7/1023	36/25730	0.194444444444444	4.89057239057239	4.75322260360966	0.000467352214056943	0.0110277357174979	0.00889518846529106	Cthrc1/Osr2/Npr3/Mn1/Abl1/Nf2/Nell1	7
GO:0097120	GO:0097120	receptor localization to synapse	13/1023	111/25730	0.117117117117117	2.94567294567295	4.18012727679564	0.000469964408225617	0.0110277357174979	0.00889518846529106	Grip2/Magi2/Grip1/Nptx2/Nsg1/Camk2a/Nrxn3/Dlg2/Gphn/Kalrn/Ghsr/Neto1/Rab8a	13
GO:1903034	GO:1903034	regulation of response to wounding	18/1023	186/25730	0.0967741935483871	2.43401759530792	3.99397886335433	0.000470528027923222	0.0110277357174979	0.00889518846529106	Kank1/Ajap1/Srsf6/Pten/Xylt1/Wnt4/Prkce/Ntrk3/Serpine2/Ano6/Thbs1/Stat3/Rreb1/Foxa2/Rgma/Tafa5/Epha4/Insl3	18
GO:0097035	GO:0097035	regulation of membrane lipid distribution	10/1023	71/25730	0.140845070422535	3.54246692274861	4.36519737341505	0.000482539534843353	0.0112585345282061	0.00908135532414656	Ano7/Clptm1l/Plscr1/Abcb1b/Atp10b/Syt1/Atp9a/Ano6/Atp8a2/Xkr4	10
GO:0061138	GO:0061138	morphogenesis of a branching epithelium	21/1023	235/25730	0.0893617021276596	2.24758220502901	3.90944274603323	0.000487505878917134	0.011323629857169	0.00913386249644085	Spry2/Tbx20/Bmp7/Wnt4/Hhip/Nrarp/Yap1/Fgf1/Six2/Hgf/Abl1/Sema5a/Cxcl12/Foxa2/Prox1/Csf1/Dlg5/Kdr/Ext1/Lgr4/Ctnnbip1	21
GO:0050772	GO:0050772	positive regulation of axonogenesis	12/1023	98/25730	0.122448979591837	3.07977736549165	4.19737624955205	0.000511360397957274	0.011824925113652	0.00953821710716095	Cyfip1/Macf1/Smurf1/Fxn/Tiam1/Nefl/Cdh4/Ntrk3/Myo5b/Ctnnd2/Sema5a/Cxcl12	12
GO:0071560	GO:0071560	cellular response to transforming growth factor beta stimulus	24/1023	287/25730	0.0836236933797909	2.10326259106747	3.82450246077029	0.000529353963056169	0.012186852521156	0.00983015487054003	Rgcc/Spry2/Veph1/Smurf1/Pde3a/Gcnt2/Wnt4/Zfyve9/Dnm2/Sin3a/Ryr1/Skor2/Abl1/Thbs1/Stat3/Wfikkn2/Zfp36l2/Lrrc32/Mir145b/Hsp90ab1/Postn/Itga8/Sox5/Tet1	24
GO:1900038	GO:1900038	negative regulation of cellular response to hypoxia	5/1023	18/25730	0.277777777777778	6.98653198653199	5.16990892990613	0.000546727045799082	0.0125313692479851	0.010108048836545	Egln1/Ddah1/Nol3/Tmbim6/Epha4	5
GO:0010001	GO:0010001	glial cell differentiation	25/1023	305/25730	0.0819672131147541	2.06159960258321	3.79506701158778	0.000550025301015624	0.0125516738648434	0.0101244269397474	Trp73/Kdm4a/Pten/Tcf7l2/Vps54/Ntrk3/Casz1/Pard3/Serpine2/Abl1/Fpr2/Stat3/Prmt5/B4galt6/Sos1/Daam2/Dusp10/Dlg5/Epha4/Sox5/Ano1/Gap43/Otx2/Tenm4/Nf1	25
GO:0002791	GO:0002791	regulation of peptide secretion	24/1023	288/25730	0.0833333333333333	2.0959595959596	3.80587417462101	0.000556273272928818	0.0126388202578543	0.0101947209338874	Doc2b/Kcnk16/Foxo1/Cacna1c/Tiam1/Nrxn1/Baiap3/Gpr39/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Slc8b1/Kalrn/Prkd1/Lepr/Ghsr/Hmgcr/Foxa2/Hmgn3/Prkn/Itpr1/Gnaz	24
GO:0045685	GO:0045685	regulation of glial cell differentiation	12/1023	99/25730	0.121212121212121	3.04866850321396	4.15571518524941	0.000561217446052368	0.0126576086897279	0.0102098760524688	Trp73/Kdm4a/Tcf7l2/Ntrk3/Casz1/Serpine2/Prmt5/Daam2/Dusp10/Epha4/Tenm4/Nf1	12
GO:1900037	GO:1900037	regulation of cellular response to hypoxia	6/1023	27/25730	0.222222222222222	5.58922558922559	4.85476981722558	0.000561965713497434	0.0126576086897279	0.0102098760524688	Egln1/Ddah1/Nol3/Stat3/Tmbim6/Epha4	6
GO:0015833	GO:0015833	peptide transport	29/1023	377/25730	0.0769230769230769	1.93473193473193	3.72033750204432	0.000587366084497205	0.0131726971449955	0.0106253565285406	Smpd3/Doc2b/Kcnk16/Foxo1/Cacna1c/Tiam1/Nrxn1/Baiap3/Gpr39/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Slc8b1/Kalrn/Prkd1/Rab11b/Snap25/Lepr/Ghsr/Hmgcr/Foxa2/Hmgn3/Cwh43/Prkn/Slc16a10/Itpr1/Gnaz	29
GO:0048880	GO:0048880	sensory system development	35/1023	487/25730	0.0718685831622177	1.80760375832244	3.66126860020985	0.000592502412673905	0.0132308585971774	0.0106722706994843	Spry2/Prdm1/Ptprm/Cacna1c/Tenm3/Bmp7/Osr2/Ntrk3/Adamts9/Casz1/Tulp1/Celf4/Myom2/Myh15/Stat3/Atp8a2/Megf11/Bax/Fat1/Lpcat1/Nf2/Prox1/Sp3/Pds5a/Sos1/Pde6a/Agtpbp1/Frem2/Nes/Sipa1l3/Slitrk6/Kdr/Rara/Otx2/Nf1	35
GO:0097061	GO:0097061	dendritic spine organization	13/1023	114/25730	0.114035087719298	2.86815523657629	4.06770072364464	0.000608042872314797	0.0135198592506576	0.0109053843091277	Cux2/Sipa1l1/Tiam1/Pten/Fcgr2b/Ins1/Myo5b/Insr/Grin2b/Ctnnd2/Kalrn/Epha4/Bhlhb9	13
GO:0090087	GO:0090087	regulation of peptide transport	24/1023	290/25730	0.0827586206896552	2.08150470219436	3.76884364158279	0.000613718366788852	0.013587985797457	0.010960336521331	Doc2b/Kcnk16/Foxo1/Cacna1c/Tiam1/Nrxn1/Baiap3/Gpr39/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Slc8b1/Kalrn/Prkd1/Lepr/Ghsr/Hmgcr/Foxa2/Hmgn3/Prkn/Itpr1/Gnaz	24
GO:0007498	GO:0007498	mesoderm development	14/1023	129/25730	0.108527131782946	2.72962179938924	4.0073456466837	0.000630501834026109	0.0139004281459231	0.011212358663078	Macf1/Itga2/Bmp7/Irx3/Yap1/Nup133/Ahdc1/Six2/Nf2/Foxa2/Kdm6b/Ext1/Itga8/Otx2	14
GO:0030501	GO:0030501	positive regulation of bone mineralization	8/1023	49/25730	0.163265306122449	4.10636982065553	4.42878396037099	0.000643178646028448	0.01404319978528	0.0113275210746657	Bmp7/Atp2b1/Osr2/Wnt4/Slc8a1/Tent5a/Ano6/Nell1	8
GO:0071772	GO:0071772	response to BMP	18/1023	191/25730	0.0942408376963351	2.37029985721085	3.86784992432879	0.000645074908453183	0.01404319978528	0.0113275210746657	Smpd3/Msx1/Hivep1/Tbx20/Smurf1/Fstl5/Mir122/Bmp7/Tcf7l2/Fstl1/Skor2/Crim1/Abl1/Vwc2l/Rgma/Zfp423/Kdr/Ext1	18
GO:0071773	GO:0071773	cellular response to BMP stimulus	18/1023	191/25730	0.0942408376963351	2.37029985721085	3.86784992432879	0.000645074908453183	0.01404319978528	0.0113275210746657	Smpd3/Msx1/Hivep1/Tbx20/Smurf1/Fstl5/Mir122/Bmp7/Tcf7l2/Fstl1/Skor2/Crim1/Abl1/Vwc2l/Rgma/Zfp423/Kdr/Ext1	18
GO:0098887	GO:0098887	neurotransmitter receptor transport, endosome to postsynaptic membrane	4/1023	11/25730	0.363636363636364	9.14600550964187	5.49861440613697	0.000655116503306982	0.014202379861276	0.0114559188538813	Grip2/Grip1/Nsg1/Rab8a	4
GO:0031345	GO:0031345	negative regulation of cell projection organization	20/1023	224/25730	0.0892857142857143	2.245670995671	3.81017959279303	0.000663743472953339	0.0143296982978267	0.0115586164082331	Mylip/Spry2/Kank1/Sema6d/Capzb/Cit/Pten/Xylt1/Diaph2/Dnm2/Yap1/Arhgap4/Grin2b/Sema5a/Ptpn1/Arhgap24/Dpysl5/Rgma/Syngap1/Epha4	20
GO:0051650	GO:0051650	establishment of vesicle localization	19/1023	208/25730	0.0913461538461538	2.29749417249417	3.82312936766384	0.000678970340162015	0.0143923638767142	0.0116091636963411	Wipi1/Smpd3/Sdc1/Atp13a2/Trappc12/Trappc8/Baiap3/Stxbp1/Syt1/Atp9a/Dnm2/Myo5b/Unc13c/Lin7b/Rab11b/Snap25/Prkn/Kif13a/Trappc6b	19
GO:1901342	GO:1901342	regulation of vasculature development	26/1023	327/25730	0.0795107033639144	1.99981466036512	3.70245795602469	0.000679408881812229	0.0143923638767142	0.0116091636963411	Rgcc/Spry2/E2f2/Add1/Egln1/Amot/Ptprm/Sars1/Ddah1/Wnt4/Hhip/Adgrb2/Sparc/Fgf1/Prkd1/Hgf/Abl1/Ghsr/Thbs1/Stard13/Stat3/Sema5a/Cxcl12/Tafa5/Kdr/Nf1	26
GO:0051209	GO:0051209	release of sequestered calcium ion into cytosol	14/1023	130/25730	0.107692307692308	2.70862470862471	3.97408945516017	0.000681273051594721	0.0143923638767142	0.0116091636963411	Kcnk16/Cacna1c/Gpr39/Prkce/Plcl1/Slc8a1/Nol3/Slc8b1/Prkd1/Ryr1/Abl1/Bax/Ryr2/Itpr1	14
GO:0006937	GO:0006937	regulation of muscle contraction	17/1023	176/25730	0.0965909090909091	2.42940771349862	3.87188342228911	0.000682442115229507	0.0143923638767142	0.0116091636963411	Calca/Itga2/Dock4/Cacna1c/Kcnma1/Gja5/Atp2b1/Kcnq1/Slc8a1/Arhgap42/Prkd1/Ryr1/Mir448/Ghsr/Hdac4/P2rx4/Ryr2	17
GO:0051056	GO:0051056	regulation of small GTPase mediated signal transduction	22/1023	258/25730	0.0852713178294574	2.14470284237726	3.76019488126942	0.000683945379485872	0.0143923638767142	0.0116091636963411	Spry2/Kitl/Kank1/Arhgef10l/Amot/Sipa1l1/Arhgap20/Wnt4/Arhgap42/Dnm2/Grin2b/Abl1/Stard13/Cd2ap/Arhgap24/Sos1/Sipa1l3/Syngap1/Iqsec1/Csf1/Tns3/Nf1	22
GO:0050927	GO:0050927	positive regulation of positive chemotaxis	6/1023	28/25730	0.214285714285714	5.38961038961039	4.72890722573792	0.000691372345769885	0.0143923638767142	0.0116091636963411	Itga2/Cdh13/Ntrk3/S1pr1/Cxcl12/Kdr	6
