ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006941	GO:0006941	striated muscle contraction	17/976	193/25730	0.0880829015544041	2.32210354200289	3.66077345819352	0.00114221841991184	0.0225794432133904	0.0178475914001835	Sgcd/Cacna1c/Nedd4l/Gja5/Vps54/Kcnq1/Slc8a1/Kcnn2/Prkd1/Ryr1/Mir448/Atp8a2/Atp1a3/Stac/Hdac4/Ryr2/P2rx4	17
GO:0002011	GO:0002011	morphogenesis of an epithelial sheet	9/976	69/25730	0.130434782608696	3.4386136849608	4.02758238428275	0.0011526520492318	0.0226993863786216	0.0179423987248841	Tbx20/Bmp7/Pten/Pdpn/Pard3/Rreb1/Arhgap24/Sos1/Tmeff2	9
GO:0048791	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	5/976	22/25730	0.227272727272727	5.99152384500745	4.65076091425793	0.00119425139959675	0.0234298604773717	0.0185197913168847	Doc2b/Syt1/Stxbp1/Snap25/Rab11b	5
GO:1900182	GO:1900182	positive regulation of protein localization to nucleus	12/976	113/25730	0.106194690265487	2.79957928333092	3.80679720314481	0.00121871480721803	0.0238199183561147	0.0188281068752639	Trim28/Cdk5rap3/Ipo5/Tcf7l2/Irgm1/Yap1/Prkd1/Cd2ap/Hsp90ab1/Jak1/Tgfb2/Tyk2	12
GO:0070570	GO:0070570	regulation of neuron projection regeneration	7/976	44/25730	0.159090909090909	4.19406669150522	4.2105201302517	0.0012424915895674	0.0241936845474191	0.0191235449070417	Pten/Xylt1/Ntrk3/Diaph2/Hgf/Rgma/Epha4	7
GO:0003015	GO:0003015	heart process	21/976	265/25730	0.0792452830188679	2.08912001237241	3.53867358263404	0.00125820800810716	0.0244082963960789	0.0192931817111169	Znhit1/Sgcd/Kcnip2/Kcnip1/Cacna1c/Nedd4l/Gja5/Irx3/Kcnq1/Slc8a1/Yap1/Kcnn2/Mir448/Ptpn1/Atp1a3/Tbx2/Ext1/Hdac4/Ryr2/Tgfb2/P2rx4	21
GO:0030166	GO:0030166	proteoglycan biosynthetic process	9/976	70/25730	0.128571428571429	3.3894906323185	3.97502345200328	0.00127898446198683	0.0246275563624797	0.0194664925520334	Xylt2/Hs3st5/Man1c1/Ndst1/Hs6st1/Xylt1/Tcf7l2/Hs3st1/Ext1	9
GO:0030203	GO:0030203	glycosaminoglycan metabolic process	9/976	70/25730	0.128571428571429	3.3894906323185	3.97502345200328	0.00127898446198683	0.0246275563624797	0.0194664925520334	Smpd3/Il15/Xylt2/Ndst1/Xylt1/Pglyrp3/Itih3/Hs3st1/Ext1	9
GO:0072574	GO:0072574	hepatocyte proliferation	6/976	33/25730	0.181818181818182	4.79321907600596	4.32949609875385	0.00134990758615032	0.0257075807340494	0.0203201820564135	Fgf1/Fgl1/Fgf18/Prox1/Hpn/Itpr1	6
GO:0072575	GO:0072575	epithelial cell proliferation involved in liver morphogenesis	6/976	33/25730	0.181818181818182	4.79321907600596	4.32949609875385	0.00134990758615032	0.0257075807340494	0.0203201820564135	Fgf1/Fgl1/Fgf18/Prox1/Hpn/Itpr1	6
GO:0099159	GO:0099159	regulation of modification of postsynaptic structure	6/976	33/25730	0.181818181818182	4.79321907600596	4.32949609875385	0.00134990758615032	0.0257075807340494	0.0203201820564135	Cyfip1/Egln1/Amot/Tiam1/Myo5b/Nf1	6
GO:0019058	GO:0019058	viral life cycle	20/976	249/25730	0.0803212851405622	2.11748633879781	3.51841716881837	0.00138115944193082	0.0262067443014538	0.0207147386142832	Trim28/Smc5/Mvb12b/Hs3st5/Usp6nl/Ccnk/Plscr1/Insr/Gpr15/Ddx3x/Ctsb/Kpna2/Hsp90ab1/Zdhhc9/Prox1/Rab1b/Prkn/Fbxl2/Oas1d/Chmp2a	20
GO:0046328	GO:0046328	regulation of JNK cascade	15/976	163/25730	0.0920245398773006	2.42601579000302	3.62653538969254	0.00141050657272785	0.0265812988123624	0.0210107997617887	Map2k4/Trib1/Itch/Wnt7b/Phlpp1/Fcgr2b/Sh3rf3/Mdfic/Ptpn1/Taok3/Dusp10/Prkn/Eda2r/Epha4/Mturn	15
GO:0097035	GO:0097035	regulation of membrane lipid distribution	9/976	71/25730	0.126760563380282	3.34175132763796	3.92341054603685	0.00141624267658668	0.0265812988123624	0.0210107997617887	Ano7/Clptm1l/Plscr1/Abcb1b/Atp10b/Syt1/Atp9a/Atp8a2/Xkr4	9
GO:0086065	GO:0086065	cell communication involved in cardiac conduction	7/976	45/25730	0.155555555555556	4.10086520947177	4.13392915171133	0.0014238943795494	0.0265812988123624	0.0210107997617887	Cacna1c/Gja5/Irx3/Kcnq1/Slc8a1/Kcnn2/Ryr2	7
GO:0030900	GO:0030900	forebrain development	32/976	477/25730	0.0670859538784067	1.76856720624119	3.36432713894498	0.00142721958871716	0.0265812988123624	0.0210107997617887	Msx1/Celf1/Prdm13/Ndst1/Ncoa1/Wnt7b/Hspa8/Nefl/Pten/Tcf7l2/Wnt4/Sin3a/Ncor2/Alk/Bax/Sema5a/Nf2/Ptchd1/Atp1a3/Prox1/Kirrel3/Fez1/Kdm6b/Agtpbp1/Coro1c/Ext1/Tacc1/Rara/Dmrta2/Otx2/Notch3/Nf1	32
GO:0048754	GO:0048754	branching morphogenesis of an epithelial tube	17/976	197/25730	0.0862944162436548	2.27495423150537	3.56689606047233	0.00142857259800014	0.0265812988123624	0.0210107997617887	Spry2/Tbx20/Bmp7/Hhip/Wnt4/Nrarp/Yap1/Fgf1/Abl1/Sema5a/Csf1/Tbx2/Dlg5/Ext1/Kdr/Lgr4/Ctnnbip1	17
GO:0070663	GO:0070663	regulation of leukocyte proliferation	22/976	286/25730	0.0769230769230769	2.02790037831021	3.47100323170134	0.00143157600835958	0.0265812988123624	0.0210107997617887	Znhit1/Il20rb/Kitl/Card11/Il15/Prdm1/Itch/Tnfsf18/Irf1/Pten/Fcgr2b/Nfatc2/Irgm1/Tmem131l/Mif/Enpp3/Vav3/Sos1/Csf1/Dlg5/Nf1/Tyk2	22
GO:0010001	GO:0010001	glial cell differentiation	23/976	305/25730	0.0754098360655738	1.98800725611395	3.44661871616233	0.00146772773810634	0.0271013129243756	0.0214218373283855	Kdm4a/Pten/Tcf7l2/Vps54/Ntrk3/Casz1/Pard3/Abl1/Stat3/Fpr2/Nfe2l1/Prmt5/Sos1/Dusp10/Daam2/Dlg5/B4galt6/Ano1/Epha4/Gap43/Sox5/Otx2/Nf1	23
GO:0006590	GO:0006590	thyroid hormone generation	5/976	23/25730	0.217391304347826	5.731022808268	4.50720104191127	0.00147875999021546	0.0271013129243756	0.0214218373283855	Ctsb/Foxe1/Hpn/Slc26a7/Slc16a10	5
GO:0033630	GO:0033630	positive regulation of cell adhesion mediated by integrin	5/976	23/25730	0.217391304347826	5.731022808268	4.50720104191127	0.00147875999021546	0.0271013129243756	0.0214218373283855	Skap1/Podxl/Piezo1/Tgfb2/Ift74	5
GO:0034605	GO:0034605	cellular response to heat	8/976	58/25730	0.137931034482759	3.63623516110797	3.99100215181503	0.00148564612107079	0.0271013129243756	0.0214218373283855	Hspa8/Xylt1/Fgf1/Hsp90ab1/Stac/Ano1/Myof/Nf1	8
GO:0046578	GO:0046578	regulation of Ras protein signal transduction	8/976	58/25730	0.137931034482759	3.63623516110797	3.99100215181503	0.00148564612107079	0.0271013129243756	0.0214218373283855	Spry2/Kitl/Wnt4/Sos1/Csf1/Syngap1/Tgfb2/Nf1	8
GO:0048284	GO:0048284	organelle fusion	17/976	198/25730	0.0858585858585859	2.26346456366948	3.54378129960203	0.00150894998175701	0.0274301781648765	0.0216817840588125	Rimbp2/Doc2b/Atp13a2/Tbc1d4/Trarg1/Syt1/Stxbp1/Snap25/Cplx2/Bax/Vav3/Dysf/Diaph3/Prkn/Rab8a/Vps39/Chmp2a	17
GO:2000347	GO:2000347	positive regulation of hepatocyte proliferation	4/976	14/25730	0.285714285714286	7.53220140515222	4.85439984270417	0.00151842215524354	0.027506190888889	0.0217418672073015	Fgf1/Fgf18/Hpn/Itpr1	4
GO:0010595	GO:0010595	positive regulation of endothelial cell migration	12/976	116/25730	0.103448275862069	2.72717637083098	3.70203609563973	0.001530179423594	0.0276229264696709	0.0218341391436805	Amot/Sparc/Prkd1/Fgf1/Abl1/Thbs1/Sema5a/Fgf18/Prox1/Kdr/Bcas3/P2rx4	12
GO:0097107	GO:0097107	postsynaptic density assembly	6/976	34/25730	0.176470588235294	4.65224204435873	4.23135942724103	0.00158722651238878	0.0285536008232155	0.0225697771056849	Prickle2/Sipa1l1/Nrxn3/Pten/Ntrk3/Grid2	6
GO:0006836	GO:0006836	neurotransmitter transport	20/976	252/25730	0.0793650793650794	2.09227816809784	3.45990780182379	0.00159386187986353	0.0285740962531396	0.0225859774191914	Rimbp2/Doc2b/Nrxn3/Camk2a/Sv2c/Slc6a6/Baiap3/Syt1/Slc6a9/Stxbp1/Unc13c/Snap25/Lin7b/Slc6a15/Rab11b/Cplx2/Otof/Syn2/Prkn/Nf1	20
GO:0038179	GO:0038179	neurotrophin signaling pathway	7/976	46/25730	0.152173913043478	4.0117159657876	4.05952542244975	0.00162530876495221	0.0287414294863488	0.0227182435315912	Cyfip1/Spry2/Magi2/Ntrk3/Cd2ap/Ndn/Sos1	7
GO:0060292	GO:0060292	long-term synaptic depression	7/976	46/25730	0.152173913043478	4.0117159657876	4.05952542244975	0.00162530876495221	0.0287414294863488	0.0227182435315912	Sorcs3/Slc24a1/Pten/Stxbp1/Grin2b/Grid2/Shank2	7
GO:0097484	GO:0097484	dendrite extension	7/976	46/25730	0.152173913043478	4.0117159657876	4.05952542244975	0.00162530876495221	0.0287414294863488	0.0227182435315912	Cyfip1/Smurf1/Nedd4l/Pten/Syt1/Rnf157/Prkn	7
GO:1904861	GO:1904861	excitatory synapse assembly	7/976	46/25730	0.152173913043478	4.0117159657876	4.05952542244975	0.00162530876495221	0.0287414294863488	0.0227182435315912	Prickle2/Sipa1l1/Nrxn3/Pten/Ntrk3/Grid2/Adgrl2	7
GO:0034599	GO:0034599	cellular response to oxidative stress	21/976	271/25730	0.0774907749077491	2.04286643276269	3.42693867459627	0.0016589155637497	0.0291631743866678	0.0230516056337861	Map2k4/Smpd3/Dhrs2/Foxo1/Atp13a2/Hspa8/Ercc6l2/Slc11a2/Slc8a1/Sin3a/Prkd1/Fxn/Hgf/Agap3/Abl1/Nfe2l1/Cat/Aifm2/Prkn/Kdm6b/Rwdd1	21
GO:0090659	GO:0090659	walking behavior	8/976	59/25730	0.135593220338983	3.57460405668241	3.93123251064895	0.00166252987524939	0.0291631743866678	0.0230516056337861	Cacna1c/Klhl1/Kcnma1/Fxn/Atp1a3/Cwh43/Agtpbp1/Epha4	8
GO:0061138	GO:0061138	morphogenesis of a branching epithelium	19/976	235/25730	0.0808510638297872	2.13145273805371	3.45984393862623	0.00166598630368154	0.0291631743866678	0.0230516056337861	Spry2/Tbx20/Bmp7/Hhip/Wnt4/Nrarp/Yap1/Hgf/Fgf1/Abl1/Sema5a/Prox1/Csf1/Tbx2/Dlg5/Ext1/Kdr/Lgr4/Ctnnbip1	19
GO:0021536	GO:0021536	diencephalon development	10/976	87/25730	0.114942528735632	3.03019596758998	3.76640345872135	0.00167756802385317	0.0291694854716142	0.0230565941387882	Msx1/Prdm13/Ncoa1/Tcf7l2/Wnt4/Bax/Sema5a/Ptchd1/Atp1a3/Otx2	10
GO:0060411	GO:0060411	cardiac septum morphogenesis	10/976	87/25730	0.114942528735632	3.03019596758998	3.76640345872135	0.00167756802385317	0.0291694854716142	0.0230565941387882	Tbx20/Egln1/Gja5/Bmp7/Hey1/Mir92-1/Prox1/Tbx2/Rara/Tgfb2	10
GO:0030100	GO:0030100	regulation of endocytosis	26/976	365/25730	0.0712328767123288	1.87789130922973	3.3541572363197	0.00169035207562468	0.0292741748988355	0.0231393443688672	Ston2/Il15/Itga2/Cdh13/Add1/Magi2/Nedd4l/Snx9/Hspa8/Plscr1/Pten/Fcgr2b/Syt1/Insr/Pard3/Lrpap1/Tulp1/Cd2ap/Stat3/Fpr2/Pip5k1c/Ptpn1/Dysf/Dnm2/Prkn/Iqsec1	26
GO:0043535	GO:0043535	regulation of blood vessel endothelial cell migration	11/976	102/25730	0.107843137254902	2.84303680488589	3.7033128769572	0.00169485028746864	0.0292741748988355	0.0231393443688672	Rgcc/Amot/Prkd1/Abl1/Thbs1/Fgf18/Fbxw7/Stard13/Kdr/P2rx4/Nf1	11
GO:0001936	GO:0001936	regulation of endothelial cell proliferation	14/976	150/25730	0.0933333333333333	2.46051912568306	3.56218341217394	0.00175495565950045	0.0301257555709992	0.0238124638845894	Rgcc/Cdh13/Ptprm/Nrarp/Sparc/Prkd1/Thbs1/Ghsr/Stat3/Sema5a/Dysf/Prox1/Kdr/Nf1	14
GO:0010506	GO:0010506	regulation of autophagy	24/976	328/25730	0.0731707317073171	1.92897840863655	3.3621900241719	0.00175574224620365	0.0301257555709992	0.0238124638845894	Wipi1/Mtm1/Foxk1/Hspb8/Sh3bp4/Stk38l/Foxo1/Cdk5rap3/Atp13a2/Kdm4a/Tbk1/Irgm1/Prkd1/Lepr/Stat3/Fbxw7/Slc25a5/Scfd1/Bmf/Prkn/Fez1/Rab8a/Fbxl2/Kdr	24
GO:0035418	GO:0035418	protein localization to synapse	12/976	118/25730	0.101694915254237	2.68095304251181	3.63402999539731	0.00177217327885513	0.0302280294334584	0.023893304766751	Grip2/Grip1/Magi2/Dlgap1/Nsg1/Nrxn3/Camk2a/Dlg2/Gphn/Ghsr/Rab8a/Gpc6	12
GO:0048813	GO:0048813	dendrite morphogenesis	17/976	201/25730	0.0845771144278607	2.22968151048039	3.47526109946754	0.0017733312131573	0.0302280294334584	0.023893304766751	Cux2/Grip1/Nedd4l/Tiam1/Sipa1l1/Camk2a/Cit/Pten/Slc11a2/Myo5b/Ctnna2/Skor2/Dpysl5/Sdc2/Epha4/Bhlhb9/Dcdc2a	17
GO:0003177	GO:0003177	pulmonary valve development	5/976	24/25730	0.208333333333333	5.49223019125683	4.37183779809297	0.00181015631979089	0.0305552035928339	0.0241519148067793	Tbx20/Gja5/Hey1/Adamts5/Tgfb2	5
GO:0071731	GO:0071731	response to nitric oxide	5/976	24/25730	0.208333333333333	5.49223019125683	4.37183779809297	0.00181015631979089	0.0305552035928339	0.0241519148067793	Foxo1/Egln1/Dpep1/Thbs1/Ptpn1	5
GO:0086019	GO:0086019	cell-cell signaling involved in cardiac conduction	5/976	24/25730	0.208333333333333	5.49223019125683	4.37183779809297	0.00181015631979089	0.0305552035928339	0.0241519148067793	Cacna1c/Gja5/Kcnq1/Kcnn2/Ryr2	5
GO:0001763	GO:0001763	morphogenesis of a branching structure	20/976	255/25730	0.0784313725490196	2.0676631308261	3.40220836906813	0.001833783275101	0.0308538486966023	0.0243879744711099	Spry2/Tbx20/Prdm1/Bmp7/Hhip/Wnt4/Nrarp/Yap1/Hgf/Fgf1/Abl1/Sema5a/Prox1/Csf1/Tbx2/Dlg5/Ext1/Kdr/Lgr4/Ctnnbip1	20
GO:0031338	GO:0031338	regulation of vesicle fusion	7/976	47/25730	0.148936170212766	3.92636030694105	3.98719539919094	0.00184819655562014	0.0309100437242812	0.0244323930107194	Rimbp2/Doc2b/Tbc1d4/Syt1/Stxbp1/Snap25/Cplx2	7
GO:0002066	GO:0002066	columnar/cuboidal epithelial cell development	6/976	35/25730	0.171428571428571	4.51932084309133	4.13696876407486	0.0018549593464081	0.0309100437242812	0.0244323930107194	Prdm1/Shroom3/Kcnma1/Yap1/Rarg/Rara	6
GO:1903859	GO:1903859	regulation of dendrite extension	6/976	35/25730	0.171428571428571	4.51932084309133	4.13696876407486	0.0018549593464081	0.0309100437242812	0.0244323930107194	Smurf1/Nedd4l/Pten/Syt1/Rnf157/Prkn	6
GO:0048660	GO:0048660	regulation of smooth muscle cell proliferation	17/976	202/25730	0.0841584158415842	2.21864348320078	3.45269033079651	0.00186968206371764	0.0310558372181086	0.0245476333504411	Rgcc/Smpd3/Trib1/Il15/Itga2/Npr1/Cdh13/Pten/Tcf7l2/S1pr1/Npr3/Thbs1/Tafa5/Hdac4/Ctnnbip1/Notch3/Nf1	17
GO:0048738	GO:0048738	cardiac muscle tissue development	22/976	293/25730	0.0750853242320819	1.97945224640519	3.34809521989732	0.00194093229975263	0.032136646580936	0.0254019433397058	Map2k4/Sgcd/Tbx20/Egln1/Gja5/Bmp7/Irx3/Pten/Slc8a1/Maml1/S1pr1/Yap1/Hey1/Fgf1/Abl1/Prox1/Xirp2/Kdm6b/Tbx2/Ryr2/Rara/Tgfb2	22
GO:0043954	GO:0043954	cellular component maintenance	11/976	104/25730	0.105769230769231	2.78836302017654	3.62865441304923	0.00198206403955193	0.0326806886465864	0.0258319734516301	Rimbp2/Cbln2/Prickle2/Plekha7/Hspa8/Dlg2/Fcgr2b/Insr/Grin2b/Syngap1/Kirrel1	11
GO:0003158	GO:0003158	endothelium development	14/976	152/25730	0.0921052631578947	2.42814387402934	3.50650233793559	0.0019879440704863	0.0326806886465864	0.0258319734516301	Add1/Gja5/Abcb1b/S1pr1/Fstl1/Arhgef26/Pdpn/Hey1/Fgf1/Cd2ap/Stard13/Prox1/Kdm6b/Kdr	14
GO:0045995	GO:0045995	regulation of embryonic development	10/976	89/25730	0.112359550561798	2.96210167618346	3.68182126536656	0.0019926482594668	0.0326806886465864	0.0258319734516301	Msx1/Yeats2/Amot/Osr2/Wnt4/Insr/Ino80c/Ccsap/Rbm19/Otx2	10
GO:0019896	GO:0019896	axonal transport of mitochondrion	4/976	15/25730	0.266666666666667	7.03005464480874	4.63860382720587	0.00200880764751872	0.0328421099353768	0.0259595665538334	Nefl/Agbl4/Fez1/Agtpbp1	4
GO:0035567	GO:0035567	non-canonical Wnt signaling pathway	8/976	61/25730	0.131147540983607	3.45740392367643	3.81549298044661	0.00206604714241406	0.0336526543473283	0.0266002495564875	Cthrc1/Tiam1/Wnt7b/Wnt4/Mllt3/Abl1/Daam2/Nkd1	8
GO:1904062	GO:1904062	regulation of monoatomic cation transmembrane transport	21/976	276/25730	0.0760869565217391	2.0058579828938	3.33600626187918	0.00207133090808714	0.0336526543473283	0.0266002495564875	Calca/Kcnk16/Kcnip2/Kcnip1/Cacna1c/Nedd4l/Gpr39/Prkce/Kcnq1/Slc8a1/Akap7/Kcnn2/Prkd1/Grin2b/Abl1/Bax/Tmbim6/Stac/Ryr2/Tgfb2/P2rx4	21
GO:0010761	GO:0010761	fibroblast migration	9/976	75/25730	0.12	3.16352459016393	3.72580504880094	0.0020883397204784	0.0338232965942904	0.026735131230522	Tns1/Prkce/Adipor2/Slc8a1/Arhgap4/Macir/Thbs1/Rffl/Coro1c	9
GO:0061384	GO:0061384	heart trabecula morphogenesis	6/976	36/25730	0.166666666666667	4.39378415300546	4.04606892696749	0.00215552275205054	0.0346952408294451	0.0274243468274574	Egln1/Bmp7/S1pr1/Hey1/Sos1/Tgfb2	6
GO:0072576	GO:0072576	liver morphogenesis	6/976	36/25730	0.166666666666667	4.39378415300546	4.04606892696749	0.00215552275205054	0.0346952408294451	0.0274243468274574	Fgf1/Fgl1/Fgf18/Prox1/Hpn/Itpr1	6
GO:0090068	GO:0090068	positive regulation of cell cycle process	21/976	277/25730	0.075812274368231	1.99861661833462	3.31804944732796	0.00216346729036994	0.0347156371686214	0.0274404688161282	Rgcc/Smpd3/Smc5/Msx1/Tbx20/Ubxn2b/Plscr1/Cit/Prkce/Macroh2a1/Wnt4/Cdc73/Insr/Smc2/Sin3a/Ddx3x/Stra8/Paf1/Piwil2/Tbx2/Rad51b	21
GO:0061025	GO:0061025	membrane fusion	17/976	205/25730	0.0829268292682927	2.18617552978808	3.38576401357822	0.00218549107711115	0.0348723624738353	0.0275643500466392	Rimbp2/Doc2b/Atp13a2/Tbc1d4/Trarg1/Ubxn2b/Syt1/Stxbp1/Snap25/Cplx2/Vav3/Dysf/Diaph3/Rab8a/Vps39/Myof/Chmp2a	17
GO:0040019	GO:0040019	positive regulation of embryonic development	5/976	25/25730	0.2	5.27254098360656	4.24386056637146	0.00219281040266874	0.0348723624738353	0.0275643500466392	Amot/Osr2/Wnt4/Rbm19/Otx2	5
GO:0140888	GO:0140888	interferon-mediated signaling pathway	12/976	121/25730	0.0991735537190083	2.61448313236689	3.5346267193895	0.00219335690112409	0.0348723624738353	0.0275643500466392	Usp29/Irf1/Ube2k/Tbk1/Parp14/Irgm1/Sin3a/Jak1/Hdac4/Oas1d/Ythdf3/Tyk2	12
GO:0071559	GO:0071559	response to transforming growth factor beta	22/976	296/25730	0.0743243243243243	1.95939023039433	3.29645751381256	0.00220233094677485	0.0349082883911051	0.0275927471637003	Rgcc/Spry2/Veph1/Smurf1/Pde3a/Zfyve9/Wnt4/Sin3a/Ryr1/Skor2/Abl1/Thbs1/Cd2ap/Stat3/Wfikkn2/Hsp90ab1/Zfp36l2/Dnm2/Postn/Itga8/Sox5/Tgfb2	22
GO:0007163	GO:0007163	establishment or maintenance of cell polarity	19/976	241/25730	0.0788381742738589	2.07838752465819	3.33980143310983	0.00221991565913438	0.0350800653855309	0.0277285257823088	Cyp26b1/Spry2/Kank1/Prickle2/Macf1/Amot/Asb3/Wnt7b/Ubxn2b/Dlg2/Pard3/Hey1/Golph3/Abl1/Fat1/Ankfn1/Diaph3/Fez1/Dlg5	19
GO:0030522	GO:0030522	intracellular receptor signaling pathway	30/976	451/25730	0.0665188470066519	1.75361673512413	3.20606652067853	0.00224440985842821	0.0352245491635991	0.0278427308763205	Cyp26b1/Ipo5/Pde3a/Ncoa1/Itch/Hspa8/Trerf1/Nr2c1/Zfp536/Irf1/Sec14l1/Pten/Tcf7l2/Tbk1/Irgm1/Mn1/Ddx39a/Ddx3x/Prkd1/Rarg/Ncor2/Enpp3/Frk/Stat3/Zdhhc9/Rigi/Rwdd1/Fbxl2/Rara/Oas1d	30
GO:0045598	GO:0045598	regulation of fat cell differentiation	14/976	154/25730	0.0909090909090909	2.39660953800298	3.45169744827339	0.00224598505822661	0.0352245491635991	0.0278427308763205	Lpin1/Foxo1/Bmp7/Tcf7l2/Yap1/Zbtb7c/Tfe3/Ncor2/Mir448/Rreb1/Zfp36l2/Cmklr1/Dusp10/Mex3c	14
GO:0042692	GO:0042692	muscle cell differentiation	32/976	491/25730	0.065173116089613	1.71813962805916	3.19026849939551	0.00224938455901422	0.0352245491635991	0.0278427308763205	Map2k4/Znhit1/Cyp26b1/Msx1/Sgcd/Sdc1/Hdgfl2/Wnt7b/Capzb/Irx3/Nfatc2/Slc8a1/Maml1/Wnt4/Hey1/Prkd1/Ryr1/Wfikkn2/Scgb3a1/Dysf/Prox1/Adamts5/Myom2/Kdm6b/Tbx2/Itga8/Pgm5/Hdac4/Piezo1/Rara/Nid1/Myof	32
GO:0031102	GO:0031102	neuron projection regeneration	9/976	76/25730	0.118421052631579	3.12189926660915	3.67847393155408	0.0022907667461777	0.0356577733933468	0.0281851666469515	Nefl/Pten/Xylt1/Ntrk3/Diaph2/Hgf/Rgma/Epha4/Gap43	9
GO:0042311	GO:0042311	vasodilation	9/976	76/25730	0.118421052631579	3.12189926660915	3.67847393155408	0.0022907667461777	0.0356577733933468	0.0281851666469515	Calca/Plekha7/Ptprm/Kcnma1/Gja5/Npr3/Ext1/Kdr/P2rx4	9
GO:0003205	GO:0003205	cardiac chamber development	17/976	206/25730	0.0825242718446602	2.1755630272163	3.36371219542426	0.00230019850890553	0.0356977076053726	0.0282167320621121	Tbx20/Prdm1/Ndst1/Egln1/Gja5/Bmp7/Maml1/Hey1/Mir92-1/Dnm2/Prox1/Xirp2/Sos1/Tbx2/Ryr2/Rara/Tgfb2	17
GO:0021761	GO:0021761	limbic system development	13/976	138/25730	0.0942028985507246	2.48344321691613	3.46954101438328	0.00232286141492494	0.0358354792171951	0.0283256316222613	Prdm13/Ncoa1/Nefl/Pten/Alk/Bax/Nf2/Prox1/Kirrel3/Fez1/Kdm6b/Rara/Nf1	13
GO:0030048	GO:0030048	actin filament-based movement	13/976	138/25730	0.0942028985507246	2.48344321691613	3.46954101438328	0.00232286141492494	0.0358354792171951	0.0283256316222613	Sgcd/Cacna1c/Nedd4l/Gja5/Kcnq1/Pdpn/Pard3/Kcnn2/Ikzf2/Mir448/Wipf1/Myo1d/Ryr2	13
GO:1902106	GO:1902106	negative regulation of leukocyte differentiation	12/976	122/25730	0.0983606557377049	2.59305294275732	3.50215983501993	0.00235068402340573	0.0360980800002476	0.0285332005792544	Trib1/Calca/Tnfsf18/Irf1/Cbfb/Pglyrp3/Nrarp/Tmem131l/Zbtb46/Fbxw7/Rara/Nf1	12
GO:0030500	GO:0030500	regulation of bone mineralization	10/976	91/25730	0.10989010989011	2.89700054044316	3.59957542891932	0.00235376978651355	0.0360980800002476	0.0285332005792544	Bmp7/Atp2b1/Osr2/Slc8a1/Srgn/Wnt4/S1pr1/Tent5a/Nell1/Txlng	10
GO:0030501	GO:0030501	positive regulation of bone mineralization	7/976	49/25730	0.142857142857143	3.76610070257611	3.84834262018534	0.00236444925423405	0.0361552108022436	0.0285783587880177	Bmp7/Atp2b1/Osr2/Slc8a1/Wnt4/Tent5a/Nell1	7
GO:0042471	GO:0042471	ear morphogenesis	14/976	155/25730	0.0903225806451613	2.38114754098361	3.42461513294349	0.00238502145267406	0.0363628344060189	0.0287424718358991	Spry2/Msx1/Tecta/Pou4f3/Cthrc1/Osr2/Kcnq1/Sparc/Atp8a2/Hpn/Tbx2/Slitrk6/Itga8/Otx2	14
GO:0060070	GO:0060070	canonical Wnt signaling pathway	23/976	317/25730	0.0725552050473186	1.91275146092982	3.24689219083296	0.00240795412122031	0.0366051271234632	0.0289339885787753	Kank1/Tle7/Sdc1/Foxo1/Lrrk1/Cthrc1/Wnt7b/Gprc5b/Tcf7l2/Wnt4/Nrarp/Yap1/Tmem131l/Mllt3/Ddx3x/Sema5a/Prkn/Daam2/Nkd1/Ext1/Lgr4/Lmbr1l/Ctnnbip1	23
GO:0042098	GO:0042098	T cell proliferation	19/976	243/25730	0.0781893004115226	2.06128145449639	3.30056295949178	0.00243596055199175	0.0368155782261776	0.0291003365819332	Znhit1/Il20rb/Kitl/Card11/Il15/Itch/Tnfsf18/Irf1/Pten/Wnt4/Irgm1/Tmem131l/Abl1/Bax/Sos1/Zbtb32/Dlg5/Lmbr1l/Tyk2	19
GO:0050679	GO:0050679	positive regulation of epithelial cell proliferation	19/976	243/25730	0.0781893004115226	2.06128145449639	3.30056295949178	0.00243596055199175	0.0368155782261776	0.0291003365819332	Cdh13/Srsf6/Osr2/Tcf7l2/Nrarp/Yap1/Prkd1/Fgf1/Ghsr/Stat3/Sema5a/Rreb1/Fgf18/Dysf/Prox1/Hpn/Kdr/Nf1/Itpr1	19
GO:0010717	GO:0010717	regulation of epithelial to mesenchymal transition	11/976	107/25730	0.102803738317757	2.71018461774169	3.51992626008192	0.00248596667062132	0.0372204643970204	0.0294203729474226	Rgcc/Spry2/Tbx20/Tiam1/Bmp7/Pten/Tcf7l2/Pdpn/Hpn/Epha4/Tgfb2	11
GO:0001889	GO:0001889	liver development	16/976	190/25730	0.0842105263157895	2.22001725625539	3.35155226683457	0.00249104880586123	0.0372204643970204	0.0294203729474226	Itga2/Cdk5rap3/Hpcal1/Wnt4/Hgf/Rcbtb2/Fgf1/Cd2ap/Fgl1/Fgf18/Sp3/Prox1/Hpn/Rara/Nf1/Itpr1	16
GO:0016339	GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	6/976	37/25730	0.162162162162162	4.27503322995126	3.95842876151683	0.00249138711486115	0.0372204643970204	0.0294203729474226	Cdh13/Cdh11/Cdh7/Cdh20/Cdh4/Cdh9	6
